ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-1355,make_fusa005,Buffer overflow in make_fusa005(),Incorrect system behaviour or safety-function failure originating in make_fusa005 (function),8,4,5,160,high,src/engine/rules.hpp,17
FMEA-531,sha256_final,Buffer overflow in sha256_final(),Incorrect system behaviour or safety-function failure originating in sha256_final (function),8,4,5,160,high,src/quality/quality.cpp,81
FMEA-483,write_json,Buffer overflow in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),8,4,5,160,high,src/do178/do178.hpp,41
FMEA-1379,make_hara003,Buffer overflow in make_hara003(),Incorrect system behaviour or safety-function failure originating in make_hara003 (function),8,4,5,160,high,src/engine/rules.hpp,30
FMEA-899,render_text,Buffer overflow in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),8,4,5,160,high,src/slsa/slsa.hpp,43
FMEA-478,Report,State corruption in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),8,4,5,160,high,src/do178/do178.hpp,28
FMEA-582,TestSummary,State corruption in TestSummary(),Incorrect system behaviour or safety-function failure originating in TestSummary (class),8,4,5,160,high,src/verify/verify.hpp,17
FMEA-1427,make_fusa003,Buffer overflow in make_fusa003(),Incorrect system behaviour or safety-function failure originating in make_fusa003 (function),8,4,5,160,high,src/engine/rules.cpp,79
FMEA-574,QualField,State corruption in QualField(),Incorrect system behaviour or safety-function failure originating in QualField (class),8,4,5,160,high,src/quality/quality.hpp,106
FMEA-402,HLRViolation,State corruption in HLRViolation(),Incorrect system behaviour or safety-function failure originating in HLRViolation (class),8,4,5,160,high,src/trace/trace.hpp,29
FMEA-1123,for_each_source,Buffer overflow in for_each_source(),Incorrect system behaviour or safety-function failure originating in for_each_source (function),8,4,5,160,high,src/analyze/analyze.cpp,34
FMEA-871,assess,Buffer overflow in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),8,4,5,160,high,src/slsa/slsa.cpp,85
FMEA-1431,make_fusa004,Buffer overflow in make_fusa004(),Incorrect system behaviour or safety-function failure originating in make_fusa004 (function),8,4,5,160,high,src/engine/rules.cpp,95
FMEA-398,Annotation,State corruption in Annotation(),Incorrect system behaviour or safety-function failure originating in Annotation (class),8,4,5,160,high,src/trace/trace.hpp,22
FMEA-1330,Summary,State corruption in Summary(),Incorrect system behaviour or safety-function failure originating in Summary (class),8,4,5,160,high,src/tara/tara.hpp,43
FMEA-927,parse_status,Buffer overflow in parse_status(),Incorrect system behaviour or safety-function failure originating in parse_status (function),8,4,5,160,high,src/pr/pr.hpp,15
FMEA-578,TestResult,State corruption in TestResult(),Incorrect system behaviour or safety-function failure originating in TestResult (class),8,4,5,160,high,src/verify/verify.hpp,10
FMEA-394,Requirement,State corruption in Requirement(),Incorrect system behaviour or safety-function failure originating in Requirement (class),8,4,5,160,high,src/trace/trace.hpp,12
FMEA-1435,make_fusa005,Buffer overflow in make_fusa005(),Incorrect system behaviour or safety-function failure originating in make_fusa005 (function),8,4,5,160,high,src/engine/rules.cpp,111
FMEA-391,save_requirements,Buffer overflow in save_requirements(),Incorrect system behaviour or safety-function failure originating in save_requirements (function),8,4,5,160,high,src/trace/trace.cpp,761
FMEA-1326,ThreatScenario,State corruption in ThreatScenario(),Incorrect system behaviour or safety-function failure originating in ThreatScenario (class),8,4,5,160,high,src/tara/tara.hpp,27
FMEA-406,DanglingTag,State corruption in DanglingTag(),Incorrect system behaviour or safety-function failure originating in DanglingTag (class),8,4,5,160,high,src/trace/trace.hpp,38
FMEA-867,is_required,Buffer overflow in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),8,4,5,160,high,src/slsa/slsa.cpp,73
FMEA-387,scan_func_coverage,Buffer overflow in scan_func_coverage(),Incorrect system behaviour or safety-function failure originating in scan_func_coverage (function),8,4,5,160,high,src/trace/trace.cpp,219
FMEA-1154,CouplingReport,State corruption in CouplingReport(),Incorrect system behaviour or safety-function failure originating in CouplingReport (class),8,4,5,160,high,src/coupling/coupling.hpp,23
FMEA-1439,make_coup003,Buffer overflow in make_coup003(),Incorrect system behaviour or safety-function failure originating in make_coup003 (function),8,4,5,160,high,src/engine/rules.cpp,128
FMEA-586,EvidenceBundle,State corruption in EvidenceBundle(),Incorrect system behaviour or safety-function failure originating in EvidenceBundle (class),8,4,5,160,high,src/verify/verify.hpp,24
FMEA-383,func_has_tag_above,Buffer overflow in func_has_tag_above(),Incorrect system behaviour or safety-function failure originating in func_has_tag_above (function),8,4,5,160,high,src/trace/trace.cpp,185
FMEA-1322,SFOPImpact,State corruption in SFOPImpact(),Incorrect system behaviour or safety-function failure originating in SFOPImpact (class),8,4,5,160,high,src/tara/tara.hpp,20
FMEA-931,parse_severity,Buffer overflow in parse_severity(),Incorrect system behaviour or safety-function failure originating in parse_severity (function),8,4,5,160,high,src/pr/pr.hpp,16
FMEA-1443,make_hara005,Buffer overflow in make_hara005(),Incorrect system behaviour or safety-function failure originating in make_hara005 (function),8,4,5,160,high,src/engine/rules.cpp,144
FMEA-378,Block,State corruption in Block(),Incorrect system behaviour or safety-function failure originating in Block (class),8,4,5,160,high,src/trace/trace.cpp,101
FMEA-590,ProjectConfig,State corruption in ProjectConfig(),Incorrect system behaviour or safety-function failure originating in ProjectConfig (class),8,4,5,160,high,src/config/config.hpp,11
FMEA-934,ProblemReport,State corruption in ProblemReport(),Incorrect system behaviour or safety-function failure originating in ProblemReport (class),8,4,5,160,high,src/pr/pr.hpp,18
FMEA-374,DeclaredFunc,State corruption in DeclaredFunc(),Incorrect system behaviour or safety-function failure originating in DeclaredFunc (class),8,4,5,160,high,src/trace/trace.cpp,67
FMEA-1126,FuncBlock,State corruption in FuncBlock(),Incorrect system behaviour or safety-function failure originating in FuncBlock (class),8,4,5,160,high,src/analyze/analyze.cpp,66
FMEA-439,assess_r156,Buffer overflow in assess_r156(),Incorrect system behaviour or safety-function failure originating in assess_r156 (function),8,4,5,160,high,src/unece/unece.cpp,149
FMEA-879,render_text,Buffer overflow in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),8,4,5,160,high,src/slsa/slsa.cpp,131
FMEA-555,to_json,Buffer overflow in to_json(),Incorrect system behaviour or safety-function failure originating in to_json (function),8,4,5,160,high,src/quality/quality.cpp,256
FMEA-435,build_report,Buffer overflow in build_report(),Incorrect system behaviour or safety-function failure originating in build_report (function),8,4,5,160,high,src/unece/unece.cpp,145
FMEA-1407,any_file,Buffer overflow in any_file(),Incorrect system behaviour or safety-function failure originating in any_file (function),8,4,5,160,high,src/engine/rules.cpp,17
FMEA-559,is_valid_reviewed,Buffer overflow in is_valid_reviewed(),Incorrect system behaviour or safety-function failure originating in is_valid_reviewed (function),8,4,5,160,high,src/quality/quality.cpp,268
FMEA-431,assess_r155,Buffer overflow in assess_r155(),Incorrect system behaviour or safety-function failure originating in assess_r155 (function),8,4,5,160,high,src/unece/unece.cpp,144
FMEA-915,save,Buffer overflow in save(),Incorrect system behaviour or safety-function failure originating in save (function),8,4,5,160,high,src/pr/pr.cpp,68
FMEA-1339,make_fusa001,Buffer overflow in make_fusa001(),Incorrect system behaviour or safety-function failure originating in make_fusa001 (function),8,4,5,160,high,src/engine/rules.hpp,9
FMEA-427,build_report,Buffer overflow in build_report(),Incorrect system behaviour or safety-function failure originating in build_report (function),8,4,5,160,high,src/unece/unece.cpp,119
FMEA-1411,source_contains,Buffer overflow in source_contains(),Incorrect system behaviour or safety-function failure originating in source_contains (function),8,4,5,160,high,src/engine/rules.cpp,28
FMEA-563,finding,Buffer overflow in finding(),Incorrect system behaviour or safety-function failure originating in finding (function),8,4,5,160,high,src/quality/quality.cpp,293
FMEA-423,detect_status,Buffer overflow in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),8,4,5,160,high,src/unece/unece.cpp,40
FMEA-1199,save,Buffer overflow in save(),Incorrect system behaviour or safety-function failure originating in save (function),8,4,5,160,high,src/hara/hara.cpp,158
FMEA-1415,any_file,Buffer overflow in any_file(),Incorrect system behaviour or safety-function failure originating in any_file (function),8,4,5,160,high,src/engine/rules.cpp,30
FMEA-875,write_json,Buffer overflow in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),8,4,5,160,high,src/slsa/slsa.cpp,107
FMEA-418,TraceOptions,State corruption in TraceOptions(),Incorrect system behaviour or safety-function failure originating in TraceOptions (class),8,4,5,160,high,src/trace/trace.hpp,83
FMEA-919,add,Buffer overflow in add(),Incorrect system behaviour or safety-function failure originating in add (function),8,4,5,160,high,src/pr/pr.cpp,92
FMEA-567,finding,Buffer overflow in finding(),Incorrect system behaviour or safety-function failure originating in finding (function),8,4,5,160,high,src/quality/quality.cpp,322
FMEA-1419,make_fusa001,Buffer overflow in make_fusa001(),Incorrect system behaviour or safety-function failure originating in make_fusa001 (function),8,4,5,160,high,src/engine/rules.cpp,45
FMEA-414,TraceResult,State corruption in TraceResult(),Incorrect system behaviour or safety-function failure originating in TraceResult (class),8,4,5,160,high,src/trace/trace.hpp,57
FMEA-1150,ControlEdge,State corruption in ControlEdge(),Incorrect system behaviour or safety-function failure originating in ControlEdge (class),8,4,5,160,high,src/coupling/coupling.hpp,17
FMEA-570,Attestation,State corruption in Attestation(),Incorrect system behaviour or safety-function failure originating in Attestation (class),8,4,5,160,high,src/quality/quality.hpp,70
FMEA-410,FuncCoverage,State corruption in FuncCoverage(),Incorrect system behaviour or safety-function failure originating in FuncCoverage (class),8,4,5,160,high,src/trace/trace.hpp,50
FMEA-1423,make_fusa002,Buffer overflow in make_fusa002(),Incorrect system behaviour or safety-function failure originating in make_fusa002 (function),8,4,5,160,high,src/engine/rules.cpp,61
FMEA-1334,TARAReport,State corruption in TARAReport(),Incorrect system behaviour or safety-function failure originating in TARAReport (class),8,4,5,160,high,src/tara/tara.hpp,53
FMEA-923,render,Buffer overflow in render(),Incorrect system behaviour or safety-function failure originating in render (function),8,4,5,160,high,src/pr/pr.cpp,97
FMEA-1215,compute_completeness,Buffer overflow in compute_completeness(),Incorrect system behaviour or safety-function failure originating in compute_completeness (function),8,4,5,160,high,src/hara/hara.cpp,215
FMEA-1014,FixEntry,State corruption in FixEntry(),Incorrect system behaviour or safety-function failure originating in FixEntry (class),8,4,5,160,high,src/fix/fix.hpp,9
FMEA-1587,analyse,Buffer overflow in analyse(),Incorrect system behaviour or safety-function failure originating in analyse (function),8,4,5,160,high,src/impact/impact.cpp,81
FMEA-774,SBOM,State corruption in SBOM(),Incorrect system behaviour or safety-function failure originating in SBOM (class),8,4,5,160,high,src/release/release.hpp,25
FMEA-126,Check,State corruption in Check(),Incorrect system behaviour or safety-function failure originating in Check (class),8,4,5,160,high,src/iec62443/iec62443.hpp,18
FMEA-1183,parse_exposure,Buffer overflow in parse_exposure(),Incorrect system behaviour or safety-function failure originating in parse_exposure (function),8,4,5,160,high,src/hara/hara.cpp,49
FMEA-123,parse_sl,Buffer overflow in parse_sl(),Incorrect system behaviour or safety-function failure originating in parse_sl (function),8,4,5,160,high,src/iec62443/iec62443.hpp,12
FMEA-1070,Summary,State corruption in Summary(),Incorrect system behaviour or safety-function failure originating in Summary (class),8,4,5,160,high,src/fmea/fmea.hpp,44
FMEA-39,hb,Buffer overflow in hb(),Incorrect system behaviour or safety-function failure originating in hb (function),8,4,5,160,high,tests/test_runtime.cpp,77
FMEA-802,AuditManifest,State corruption in AuditManifest(),Incorrect system behaviour or safety-function failure originating in AuditManifest (class),8,4,5,160,high,src/auditpack/auditpack.hpp,19
FMEA-727,write_file,Buffer overflow in write_file(),Incorrect system behaviour or safety-function failure originating in write_file (function),8,4,5,160,high,src/template/template_gen.cpp,98
FMEA-119,render_text,Buffer overflow in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),8,4,5,160,high,src/iec62443/iec62443.cpp,169
FMEA-1591,render_text,Buffer overflow in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),8,4,5,160,high,src/impact/impact.cpp,129
FMEA-723,header,Buffer overflow in header(),Incorrect system behaviour or safety-function failure originating in header (function),8,4,5,160,high,src/template/template_gen.cpp,89
FMEA-1238,Hazard,State corruption in Hazard(),Incorrect system behaviour or safety-function failure originating in Hazard (class),8,4,5,160,high,src/hara/hara.hpp,33
FMEA-115,write_json,Buffer overflow in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),8,4,5,160,high,src/iec62443/iec62443.cpp,144
FMEA-731,gen_one,Buffer overflow in gen_one(),Incorrect system behaviour or safety-function failure originating in gen_one (function),8,4,5,160,high,src/template/template_gen.cpp,151
